url,description,title,SVM_desc_label,SVM_desc_decfunc,SVM_title_label,SVM_title_decfunc,FINAL_decfunc,FINAL_label
https://www.omgubuntu.co.uk/tag/appupdates,"['late', 'batch', 'linux', 'app', 'update', 'new', 'feature', 'distil', 'easily', 'digestible', 'format', 'plus', 'instruction', 'install']","['app', 'update', 'archive', 'omg', 'ubuntu']",aman,1.7919612098912312,berbahaya,-0.2420608259931376,0.8210283114703414,aman
https://www.omgubuntu.co.uk/2021/12/audacity-gives-user-a-xmas-gift-50x-faster-project-loading,"['big', 'performance', 'improvement', 'offer', 'late', 'update', 'audacity', 'open', 'source', 'audio', 'editor', 'well', 'new', 'shortcut', 'several', 'ui', 'tweak']","['audacity', 'delivers', 'early', 'xmas', 'present', 'x', 'faster', 'project', 'load', 'omg', 'ubuntu']",aman,0.7733009322136143,aman,1.0059112194330357,0.9425015722236307,aman
https://www.omgubuntu.co.uk/2021/12/maui-shell-convergent-desktop-for-linux-devices,"['project', 'recently', 'share', 'design', 'new', 'convergent', 'linux', 'shell', 'work', 'across', 'mobile', 'device', 'regular', 'desktop', '', 'really', 'fire']","['shell', 'beautiful', 'vision', 'future', 'linux', 'omg', 'ubuntu']",aman,2.6069076360602614,berbahaya,-0.003976574705229163,1.3788499676367196,aman
https://www.omgubuntu.co.uk/2021/12/enlightenment-desktop-0-25-release,"['fan', 'enlightenment', 'desktop', 'need', 'check', 'new', 'enlightenment', 'release', 'include', 'new', 'look', 'fingerprint', 'support']","['enlightenment', 'desktop', 'get', 'big', 'update', 'omg', 'ubuntu']",aman,0.2860585443272008,berbahaya,-1.290015869919969,-0.5318260427464394,berbahaya
https://www.omgubuntu.co.uk/2021/12/libadwaita-1-0-arrives-to-kickstart-a-new-era-of-gtk-app-development,"['big', 'bold', 'controversial', '', 'libadwaita', 'release', 'learn', 'big', 'deal', 'could', 'mean', 'ubuntu']","['libadwaita', 'arrives', 'kickstart', 'new', 'era', 'gtk', 'app', 'development', 'omg', 'ubuntu']",aman,1.433279304548319,aman,1.0059112194330357,1.2921117370279607,aman
https://www.kaskus.co.id/,"['forum', 'diskusi', 'hobi', 'rumah', 'ribu', 'komunitas', 'pusat', 'jual', 'beli', 'barang', 'hobi', 'indonesia']","['kaskus', 'hobi', 'komunitas']",aman,0.15035328099332512,aman,1.0059112194330357,0.6125076813069371,aman
https://outlook.live.com/owa/azis.naufal@gmail.com/startupdata.ashx?app=Opx&n=0,"['get', 'free', 'outlook', 'email', 'calendar', 'plus', 'office', 'online', 'apps', 'like', 'word', 'excel', 'powerpoint', 'sign', 'access', 'outlook', 'hotmail', 'live', 'email', 'account']","['outlook', '', 'free', 'personal', 'email', 'calendar', 'microsoft']",aman,1.0261927617826159,berbahaya,-1.6398371465942787,-0.3250656741164484,berbahaya
https://www.betclic.com/en/sports-betting/,"['enjoy', 'online', 'bet', 'major', 'sport', 'event', 'live', 'match', 'betclic', 'statistic', 'update', 'odds', 'sport', 'register']","['online', 'sport', 'bet', 'football', 'tennis', 'basketball', 'ice', 'hockey']",aman,1.7731017285659636,aman,1.928576593863666,1.9608890572870468,aman
https://www.betfair.com/sport/home,"['bet', 'online', 'betfair', 'sportsbook', 'browse', 'great', 'selection', 'sport', 'bet', 'odds', 'bet', 'play', 'cash', 'sports', 'bet', 'odds']","['online', 'sport', 'bet', 'odds', '', 'bet', 'betfair', 'sportsbook']",aman,1.6998182969370474,aman,1.928576593863666,1.9220686448565938,aman
https://www.betfair.com/sport/football/mexican-liga-mx/san-luis-v-pachuca/31143180?selectedGroup=65921&xsrftoken=04b38601-6c8f-11ec-90f8-fa163e3ac897,"['bet', 'football', 'betfair', 'sportsbook', 'browse', 'football', 'bet', 'odds', 'favourite', 'market', 'bet', 'play', 'cash', 'football', 'bet', 'odds']","['football', 'bet', 'football', 'odds', 'online', '', 'betfair', 'sportsbook']",aman,1.3779058091900307,aman,1.928576593863666,1.7515420297257418,aman
https://www.betfair.com/sport/ice-hockey/russian-khl/hc-red-star-kunlun-v-severstal-cherepovets/31153918?selectedGroup=-78637064&xsrftoken=04b38601-6c8f-11ec-90f8-fa163e3ac897,"['bet', 'ice', 'hockey', 'betfair', 'sportsbook', 'browse', 'ice', 'hockey', 'bet', 'odds', 'favourite', 'market', 'bet', 'play', 'cash', 'ice', 'hockey', 'bet', 'odds']","['ice', 'hockey', 'bet', 'ice', 'hockey', 'odds', 'online', '', 'betfair', 'sportsbook']",aman,1.3779058091900307,aman,1.928576593863666,1.7515420297257418,aman
https://www.betfair.com/sport/football/english-fa-cup/millwall-v-crystal-palace/31144152?selectedGroup=65921&xsrftoken=04b38601-6c8f-11ec-90f8-fa163e3ac897,"['bet', 'football', 'betfair', 'sportsbook', 'browse', 'football', 'bet', 'odds', 'favourite', 'market', 'bet', 'play', 'cash', 'football', 'bet', 'odds']","['football', 'bet', 'football', 'odds', 'online', '', 'betfair', 'sportsbook']",aman,1.3779058091900307,aman,1.928576593863666,1.7515420297257418,aman
https://www.betfair.com/sport/football/spanish-copa-del-rey/sporting-gijon-v-villarreal/31144639?selectedGroup=65921&xsrftoken=04b38601-6c8f-11ec-90f8-fa163e3ac897,"['bet', 'football', 'betfair', 'sportsbook', 'browse', 'football', 'bet', 'odds', 'favourite', 'market', 'bet', 'play', 'cash', 'football', 'bet', 'odds']","['football', 'bet', 'football', 'odds', 'online', '', 'betfair', 'sportsbook']",aman,1.3779058091900307,aman,1.928576593863666,1.7515420297257418,aman
https://www.betfair.com/sport/tennis/wta-melbourne-summer-set-1-2022/s-zhang-v-burel/31155538?selectedGroup=-78637064&xsrftoken=04b38601-6c8f-11ec-90f8-fa163e3ac897,"['bet', 'tennis', 'betfair', 'sportsbook', 'browse', 'tennis', 'bet', 'odds', 'favourite', 'market', 'bet', 'play', 'cash', 'tennis', 'bet', 'odds']","['tennis', 'bet', 'tennis', 'odds', '', 'betfair', 'sportsbook']",aman,1.3779058091900307,aman,1.0059112194330357,1.2627787502976242,aman
https://www.betfair.com/sport/table-tennis/moscow-liga-pro/viktor-rakhmanovskii-v-egor-evgenyevich-markelov/31157202?selectedGroup=-78637064&xsrftoken=04b38601-6c8f-11ec-90f8-fa163e3ac897,"['bet', 'table', 'tennis', 'betfair', 'sportsbook', 'browse', 'table', 'tennis', 'bet', 'odds', 'favourite', 'market', 'bet', 'play', 'cash', 'table', 'tennis', 'bet', 'odds']","['table', 'tennis', 'bet', 'table', 'tennis', 'odds', 'online', '', 'betfair', 'sportsbook']",aman,1.3779058091900307,aman,1.928576593863666,1.7515420297257418,aman
https://www.betfair.com/sport/american-football/nfl/indianapolis-colts-jacksonville-jaguars/31150470?selectedGroup=-78637064&xsrftoken=04b38601-6c8f-11ec-90f8-fa163e3ac897,"['bet', 'american', 'football', 'betfair', 'sportsbook', 'browse', 'american', 'football', 'bet', 'odds', 'favourite', 'market', 'bet', 'play', 'cash', 'american', 'football', 'bet', 'odds']","['american', 'football', 'bet', 'american', 'football', 'odds', 'online', '', 'betfair', 'sportsbook']",aman,1.24170342867166,aman,3.258234272142551,2.3837507820529327,aman
https://www.betfair.com/sport/football/greek-super-league/panathinaikos-v-aris/31149841?selectedGroup=65921&xsrftoken=04b38601-6c8f-11ec-90f8-fa163e3ac897,"['bet', 'football', 'betfair', 'sportsbook', 'browse', 'football', 'bet', 'odds', 'favourite', 'market', 'bet', 'play', 'cash', 'football', 'bet', 'odds']","['football', 'bet', 'football', 'odds', 'online', '', 'betfair', 'sportsbook']",aman,1.3779058091900307,aman,1.928576593863666,1.7515420297257418,aman
https://www.betfair.com/sport/football/german-3-liga/tsv-havelse-v-duisburg/31138609?selectedGroup=65921&xsrftoken=04b38601-6c8f-11ec-90f8-fa163e3ac897,"['bet', 'football', 'betfair', 'sportsbook', 'browse', 'football', 'bet', 'odds', 'favourite', 'market', 'bet', 'play', 'cash', 'football', 'bet', 'odds']","['football', 'bet', 'football', 'odds', 'online', '', 'betfair', 'sportsbook']",aman,1.3779058091900307,aman,1.928576593863666,1.7515420297257418,aman
https://www.betfair.com/sport/basketball/ncaab/colorado-oregon/31156230?selectedGroup=-78637064&xsrftoken=04b38601-6c8f-11ec-90f8-fa163e3ac897,"['bet', 'basketball', 'betfair', 'sportsbook', 'browse', 'basketball', 'bet', 'odds', 'favourite', 'market', 'bet', 'play', 'cash', 'basketball', 'bet', 'odds']","['basketball', 'bet', 'basketball', 'odds', '', 'betfair', 'sportsbook']",aman,1.3779058091900307,aman,1.0059112194330357,1.2627787502976242,aman
https://www.betfair.com/sport/tennis/wta-melbourne-summer-set-2-2022/pegula-v-begu/31155664?selectedGroup=-78637064&xsrftoken=04b38601-6c8f-11ec-90f8-fa163e3ac897,"['bet', 'tennis', 'betfair', 'sportsbook', 'browse', 'tennis', 'bet', 'odds', 'favourite', 'market', 'bet', 'play', 'cash', 'tennis', 'bet', 'odds']","['tennis', 'bet', 'tennis', 'odds', '', 'betfair', 'sportsbook']",aman,1.3779058091900307,aman,1.0059112194330357,1.2627787502976242,aman
https://www.betfair.com/sport/football/russian-premier-league/sochi-v-arsenal-tula/31145368?selectedGroup=65921&xsrftoken=04b38601-6c8f-11ec-90f8-fa163e3ac897,"['bet', 'football', 'betfair', 'sportsbook', 'browse', 'football', 'bet', 'odds', 'favourite', 'market', 'bet', 'play', 'cash', 'football', 'bet', 'odds']","['football', 'bet', 'football', 'odds', 'online', '', 'betfair', 'sportsbook']",aman,1.3779058091900307,aman,1.928576593863666,1.7515420297257418,aman
https://www.betfair.com/sport/e-sports/csgo-weplay-academy-league/young-ninjas-v-astralis-talent/31151073?xsrftoken=04b38601-6c8f-11ec-90f8-fa163e3ac897,"['bet', 'e', 'sport', 'betfair', 'sportsbook', 'browse', 'e', 'sport', 'bet', 'odds', 'favourite', 'market', 'bet', 'play', 'cash', '', 'e', 'sport', 'gamble']","['e', 'sport', 'bet', 'e', 'sport', 'odds', '', 'betfair', 'sportsbook']",aman,1.8885954723261986,aman,1.0059112194330357,1.5333062475265131,aman
https://www.betfair.com/sport/football/spanish-la-liga/sevilla-v-getafe/31139590?selectedGroup=65921&xsrftoken=04b38601-6c8f-11ec-90f8-fa163e3ac897,"['bet', 'football', 'betfair', 'sportsbook', 'browse', 'football', 'bet', 'odds', 'favourite', 'market', 'bet', 'play', 'cash', 'football', 'bet', 'odds']","['football', 'bet', 'football', 'odds', 'online', '', 'betfair', 'sportsbook']",aman,1.3779058091900307,aman,1.928576593863666,1.7515420297257418,aman
https://www.betfair.com/sport/ice-hockey/russian-mhl/belye-medvedi-v-irbis-kazan/31154160?selectedGroup=-78637064&xsrftoken=04b38601-6c8f-11ec-90f8-fa163e3ac897,"['bet', 'ice', 'hockey', 'betfair', 'sportsbook', 'browse', 'ice', 'hockey', 'bet', 'odds', 'favourite', 'market', 'bet', 'play', 'cash', 'ice', 'hockey', 'bet', 'odds']","['ice', 'hockey', 'bet', 'ice', 'hockey', 'odds', 'online', '', 'betfair', 'sportsbook']",aman,1.3779058091900307,aman,1.928576593863666,1.7515420297257418,aman
https://www.betfair.com/sport/ice-hockey,"['bet', 'ice', 'hockey', 'betfair', 'sportsbook', 'browse', 'ice', 'hockey', 'bet', 'odds', 'favourite', 'market', 'bet', 'play', 'cash', 'ice', 'hockey', 'bet', 'odds']","['ice', 'hockey', 'bet', 'ice', 'hockey', 'odds', 'online', '', 'betfair', 'sportsbook']",aman,1.3779058091900307,aman,1.928576593863666,1.7515420297257418,aman
https://www.betfair.com/sport/football/german-bundesliga/bochum-v-wolfsburg/31132281?selectedGroup=65921&xsrftoken=04b38601-6c8f-11ec-90f8-fa163e3ac897,"['bet', 'football', 'betfair', 'sportsbook', 'browse', 'football', 'bet', 'odds', 'favourite', 'market', 'bet', 'play', 'cash', 'football', 'bet', 'odds']","['football', 'bet', 'football', 'odds', 'online', '', 'betfair', 'sportsbook']",aman,1.3779058091900307,aman,1.928576593863666,1.7515420297257418,aman
https://www.betfair.com/sport/football/french-ligue-2/toulouse-v-pau/31147933?selectedGroup=65921&xsrftoken=04b38601-6c8f-11ec-90f8-fa163e3ac897,"['bet', 'football', 'betfair', 'sportsbook', 'browse', 'football', 'bet', 'odds', 'favourite', 'market', 'bet', 'play', 'cash', 'football', 'bet', 'odds']","['football', 'bet', 'football', 'odds', 'online', '', 'betfair', 'sportsbook']",aman,1.3779058091900307,aman,1.928576593863666,1.7515420297257418,aman
https://www.betfair.com/sport/tennis/wta-adelaide-international-1-2022/kenin-melichar-v-blinkova-eikeri/31155501?selectedGroup=-78637064&xsrftoken=04b38601-6c8f-11ec-90f8-fa163e3ac897,"['bet', 'tennis', 'betfair', 'sportsbook', 'browse', 'tennis', 'bet', 'odds', 'favourite', 'market', 'bet', 'play', 'cash', 'tennis', 'bet', 'odds']","['tennis', 'bet', 'tennis', 'odds', '', 'betfair', 'sportsbook']",aman,1.3779058091900307,aman,1.0059112194330357,1.2627787502976242,aman
https://www.betfair.com/sport/rugby-union/the-six-nations/ireland-v-wales/31086328?xsrftoken=04b38601-6c8f-11ec-90f8-fa163e3ac897,"['bet', 'rugby', 'union', 'betfair', 'sportsbook', 'browse', 'rugby', 'union', 'bet', 'odds', 'favourite', 'market', 'bet', 'play', 'cash', 'rugby', 'union', 'bet', 'odds']","['rugby', 'union', 'bet', 'rugby', 'union', 'odds', '', 'betfair', 'sportsbook']",aman,1.3779058091900307,aman,1.0059112194330357,1.2627787502976242,aman
https://www.betfair.com/sport/basketball/nba/detroit-pistons-milwaukee-bucks/31153675?selectedGroup=-78637064&xsrftoken=04b38601-6c8f-11ec-90f8-fa163e3ac897,"['bet', 'basketball', 'betfair', 'sportsbook', 'browse', 'basketball', 'bet', 'odds', 'favourite', 'market', 'bet', 'play', 'cash', 'basketball', 'bet', 'odds']","['basketball', 'bet', 'basketball', 'odds', '', 'betfair', 'sportsbook']",aman,1.3779058091900307,aman,1.0059112194330357,1.2627787502976242,aman
https://www.betfair.com/sport/football/german-bundesliga/bochum-v-wolfsburg/31132281?selectedGroup=65921&xsrftoken=0dbe2110-6c8f-11ec-9e7c-fa163eb25e79,"['bet', 'football', 'betfair', 'sportsbook', 'browse', 'football', 'bet', 'odds', 'favourite', 'market', 'bet', 'play', 'cash', 'football', 'bet', 'odds']","['football', 'bet', 'football', 'odds', 'online', '', 'betfair', 'sportsbook']",aman,1.3779058091900307,aman,1.928576593863666,1.7515420297257418,aman
https://www.betfair.com/sport/american-football/nfl/indianapolis-colts-jacksonville-jaguars/31150470?selectedGroup=-78637064&xsrftoken=0dbe2110-6c8f-11ec-9e7c-fa163eb25e79,"['bet', 'american', 'football', 'betfair', 'sportsbook', 'browse', 'american', 'football', 'bet', 'odds', 'favourite', 'market', 'bet', 'play', 'cash', 'american', 'football', 'bet', 'odds']","['american', 'football', 'bet', 'american', 'football', 'odds', 'online', '', 'betfair', 'sportsbook']",aman,1.24170342867166,aman,3.258234272142551,2.3837507820529327,aman
https://www.betfair.com/sport/ice-hockey/russian-mhl/belye-medvedi-v-irbis-kazan/31154160?selectedGroup=-78637064&xsrftoken=0dbe2110-6c8f-11ec-9e7c-fa163eb25e79,"['bet', 'ice', 'hockey', 'betfair', 'sportsbook', 'browse', 'ice', 'hockey', 'bet', 'odds', 'favourite', 'market', 'bet', 'play', 'cash', 'ice', 'hockey', 'bet', 'odds']","['ice', 'hockey', 'bet', 'ice', 'hockey', 'odds', 'online', '', 'betfair', 'sportsbook']",aman,1.3779058091900307,aman,1.928576593863666,1.7515420297257418,aman
https://www.betfair.com/sport/football/russian-premier-league/sochi-v-arsenal-tula/31145368?selectedGroup=65921&xsrftoken=0dbe2110-6c8f-11ec-9e7c-fa163eb25e79,"['bet', 'football', 'betfair', 'sportsbook', 'browse', 'football', 'bet', 'odds', 'favourite', 'market', 'bet', 'play', 'cash', 'football', 'bet', 'odds']","['football', 'bet', 'football', 'odds', 'online', '', 'betfair', 'sportsbook']",aman,1.3779058091900307,aman,1.928576593863666,1.7515420297257418,aman
https://www.betfair.com/sport/football/german-3-liga/tsv-havelse-v-duisburg/31138609?selectedGroup=65921&xsrftoken=0dbe2110-6c8f-11ec-9e7c-fa163eb25e79,"['bet', 'football', 'betfair', 'sportsbook', 'browse', 'football', 'bet', 'odds', 'favourite', 'market', 'bet', 'play', 'cash', 'football', 'bet', 'odds']","['football', 'bet', 'football', 'odds', 'online', '', 'betfair', 'sportsbook']",aman,1.3779058091900307,aman,1.928576593863666,1.7515420297257418,aman
https://www.betfair.com/sport/table-tennis/moscow-liga-pro/viktor-rakhmanovskii-v-egor-evgenyevich-markelov/31157202?selectedGroup=-78637064&xsrftoken=0dbe2110-6c8f-11ec-9e7c-fa163eb25e79,"['bet', 'table', 'tennis', 'betfair', 'sportsbook', 'browse', 'table', 'tennis', 'bet', 'odds', 'favourite', 'market', 'bet', 'play', 'cash', 'table', 'tennis', 'bet', 'odds']","['table', 'tennis', 'bet', 'table', 'tennis', 'odds', 'online', '', 'betfair', 'sportsbook']",aman,1.3779058091900307,aman,1.928576593863666,1.7515420297257418,aman
https://www.betfair.com/sport/football/mexican-liga-mx/san-luis-v-pachuca/31143180?selectedGroup=65921&xsrftoken=0dbe2110-6c8f-11ec-9e7c-fa163eb25e79,"['bet', 'football', 'betfair', 'sportsbook', 'browse', 'football', 'bet', 'odds', 'favourite', 'market', 'bet', 'play', 'cash', 'football', 'bet', 'odds']","['football', 'bet', 'football', 'odds', 'online', '', 'betfair', 'sportsbook']",aman,1.3779058091900307,aman,1.928576593863666,1.7515420297257418,aman
https://www.betfair.com/sport/football/french-ligue-2/toulouse-v-pau/31147933?selectedGroup=65921&xsrftoken=0dbe2110-6c8f-11ec-9e7c-fa163eb25e79,"['bet', 'football', 'betfair', 'sportsbook', 'browse', 'football', 'bet', 'odds', 'favourite', 'market', 'bet', 'play', 'cash', 'football', 'bet', 'odds']","['football', 'bet', 'football', 'odds', 'online', '', 'betfair', 'sportsbook']",aman,1.3779058091900307,aman,1.928576593863666,1.7515420297257418,aman
https://www.betfair.com/sport/football/spanish-la-liga/sevilla-v-getafe/31139590?selectedGroup=65921&xsrftoken=0dbe2110-6c8f-11ec-9e7c-fa163eb25e79,"['bet', 'football', 'betfair', 'sportsbook', 'browse', 'football', 'bet', 'odds', 'favourite', 'market', 'bet', 'play', 'cash', 'football', 'bet', 'odds']","['football', 'bet', 'football', 'odds', 'online', '', 'betfair', 'sportsbook']",aman,1.3779058091900307,aman,1.928576593863666,1.7515420297257418,aman
https://www.betfair.com/sport/basketball/nba/detroit-pistons-milwaukee-bucks/31153675?selectedGroup=-78637064&xsrftoken=0dbe2110-6c8f-11ec-9e7c-fa163eb25e79,"['bet', 'basketball', 'betfair', 'sportsbook', 'browse', 'basketball', 'bet', 'odds', 'favourite', 'market', 'bet', 'play', 'cash', 'basketball', 'bet', 'odds']","['basketball', 'bet', 'basketball', 'odds', '', 'betfair', 'sportsbook']",aman,1.3779058091900307,aman,1.0059112194330357,1.2627787502976242,aman
https://www.betfair.com/sport/football/greek-super-league/panathinaikos-v-aris/31149841?selectedGroup=65921&xsrftoken=0dbe2110-6c8f-11ec-9e7c-fa163eb25e79,"['bet', 'football', 'betfair', 'sportsbook', 'browse', 'football', 'bet', 'odds', 'favourite', 'market', 'bet', 'play', 'cash', 'football', 'bet', 'odds']","['football', 'bet', 'football', 'odds', 'online', '', 'betfair', 'sportsbook']",aman,1.3779058091900307,aman,1.928576593863666,1.7515420297257418,aman
https://www.betfair.com/sport/e-sports/csgo-weplay-academy-league/young-ninjas-v-astralis-talent/31151073?xsrftoken=0dbe2110-6c8f-11ec-9e7c-fa163eb25e79,"['bet', 'e', 'sport', 'betfair', 'sportsbook', 'browse', 'e', 'sport', 'bet', 'odds', 'favourite', 'market', 'bet', 'play', 'cash', '', 'e', 'sport', 'gamble']","['e', 'sport', 'bet', 'e', 'sport', 'odds', '', 'betfair', 'sportsbook']",aman,1.8885954723261986,aman,1.0059112194330357,1.5333062475265131,aman
https://www.betfair.com/sport/rugby-union/the-six-nations/ireland-v-wales/31086328?xsrftoken=0dbe2110-6c8f-11ec-9e7c-fa163eb25e79,"['bet', 'rugby', 'union', 'betfair', 'sportsbook', 'browse', 'rugby', 'union', 'bet', 'odds', 'favourite', 'market', 'bet', 'play', 'cash', 'rugby', 'union', 'bet', 'odds']","['rugby', 'union', 'bet', 'rugby', 'union', 'odds', '', 'betfair', 'sportsbook']",aman,1.3779058091900307,aman,1.0059112194330357,1.2627787502976242,aman
https://www.betfair.com/sport/ice-hockey/russian-khl/hc-red-star-kunlun-v-severstal-cherepovets/31153918?selectedGroup=-78637064&xsrftoken=0dbe2110-6c8f-11ec-9e7c-fa163eb25e79,"['bet', 'ice', 'hockey', 'betfair', 'sportsbook', 'browse', 'ice', 'hockey', 'bet', 'odds', 'favourite', 'market', 'bet', 'play', 'cash', 'ice', 'hockey', 'bet', 'odds']","['ice', 'hockey', 'bet', 'ice', 'hockey', 'odds', 'online', '', 'betfair', 'sportsbook']",aman,1.3779058091900307,aman,1.928576593863666,1.7515420297257418,aman
https://www.betfair.com/sport/tennis/wta-melbourne-summer-set-2-2022/pegula-v-begu/31155664?selectedGroup=-78637064&xsrftoken=0dbe2110-6c8f-11ec-9e7c-fa163eb25e79,"['bet', 'tennis', 'betfair', 'sportsbook', 'browse', 'tennis', 'bet', 'odds', 'favourite', 'market', 'bet', 'play', 'cash', 'tennis', 'bet', 'odds']","['tennis', 'bet', 'tennis', 'odds', '', 'betfair', 'sportsbook']",aman,1.3779058091900307,aman,1.0059112194330357,1.2627787502976242,aman
https://www.betfair.com/sport/tennis/wta-melbourne-summer-set-1-2022/s-zhang-v-burel/31155538?selectedGroup=-78637064&xsrftoken=0dbe2110-6c8f-11ec-9e7c-fa163eb25e79,"['bet', 'tennis', 'betfair', 'sportsbook', 'browse', 'tennis', 'bet', 'odds', 'favourite', 'market', 'bet', 'play', 'cash', 'tennis', 'bet', 'odds']","['tennis', 'bet', 'tennis', 'odds', '', 'betfair', 'sportsbook']",aman,1.3779058091900307,aman,1.0059112194330357,1.2627787502976242,aman
https://www.betfair.com/sport/football/spanish-copa-del-rey/sporting-gijon-v-villarreal/31144639?selectedGroup=65921&xsrftoken=0dbe2110-6c8f-11ec-9e7c-fa163eb25e79,"['bet', 'football', 'betfair', 'sportsbook', 'browse', 'football', 'bet', 'odds', 'favourite', 'market', 'bet', 'play', 'cash', 'football', 'bet', 'odds']","['football', 'bet', 'football', 'odds', 'online', '', 'betfair', 'sportsbook']",aman,1.3779058091900307,aman,1.928576593863666,1.7515420297257418,aman
