,url,description,title,label,description_p4,title_p4,desc_p,title_p
27,https://mac-forums.com,Apple iOS OS Help | Fix Mac iPhone iPad | Buying Tips | Mac-Forums,Mac-Forums,aman,"['apple', 'io', 'help', 'fix', 'mac', 'iphone', 'ipad', 'buying', 'tip', 'mac', 'forum']","['mac', 'forum']",apple io help fix mac iphone ipad buying tip mac forum,mac forum
28,https://nature.com,"First published in 1869, Nature is the world’s leading multidisciplinary science journal. Nature publishes the finest peer-reviewed research that drives ground-breaking discovery, and is read by thought-leaders and decision-makers around the world.",Nature,aman,"['first', 'publish', 'nature', 'world', '', 'lead', 'multidisciplinary', 'science', 'journal', 'nature', 'publishes', 'fine', 'peer', 'review', 'research', 'drive', 'ground', 'break', 'discovery', 'read', 'thought', 'leader', 'decision', 'maker', 'around', 'world']",['nature'],first publish nature world  lead multidisciplinary science journal nature publishes fine peer review research drive ground break discovery read thought leader decision maker around world,nature
29,https://wolframalpha.com,"Compute answers using Wolfram's breakthrough technology & knowledgebase, relied on by millions of students & professionals. For math, science, nutrition, history, geography, engineering, mathematics, linguistics, sports, finance, music…",Wolfram|Alpha: Computational Intelligence,aman,"['compute', 'answer', 'use', 'wolfram', 'breakthrough', 'technology', 'knowledgebase', 'rely', 'million', 'student', 'professional', 'math', 'science', 'nutrition', 'history', 'geography', 'engineering', 'mathematics', 'linguistics', 'sport', 'finance', 'music']","['wolframalpha', 'computational', 'intelligence']",compute answer use wolfram breakthrough technology knowledgebase rely million student professional math science nutrition history geography engineering mathematics linguistics sport finance music,wolframalpha computational intelligence
30,https://sammobile.com,"SamMobile.com is a community for true Samsung fans sharing news, reviews, tutorials, hands-on and Kies Firmware. And having a lot ...",SamMobile - Your source for all Samsung news,aman,"['sammobilecom', 'community', 'true', 'samsung', 'fan', 'share', 'news', 'review', 'tutorial', 'hand', 'ky', 'firmware', 'lot']","['sammobile', 'source', 'samsung', 'news']",sammobilecom community true samsung fan share news review tutorial hand ky firmware lot,sammobile source samsung news
31,https://gatech.edu,"Georgia Tech (Georgia Institute of Technology) is a technology-focused college in Atlanta, Ga, and one of the top research universities in the USA.",Georgia Tech,aman,"['georgia', 'tech', 'georgia', 'institute', 'technology', 'technology', 'focus', 'college', 'atlanta', 'ga', 'one', 'top', 'research', 'university', 'usa']","['georgia', 'tech']",georgia tech georgia institute technology technology focus college atlanta ga one top research university usa,georgia tech
32,https://flurry.com,"Flurry is a mobile app analytics platform for Android & iOS that empowers product, development and growth experts to build better apps that users love.",Flurry | Mobile App Analytics Platform for Android & iOS,aman,"['flurry', 'mobile', 'app', 'analytics', 'platform', 'android', 'io', 'empowers', 'product', 'development', 'growth', 'expert', 'build', 'well', 'apps', 'user', 'love']","['flurry', 'mobile', 'app', 'analytics', 'platform', 'android', 'io']",flurry mobile app analytics platform android io empowers product development growth expert build well apps user love,flurry mobile app analytics platform android io
33,https://theverge.com,"The Verge was founded in 2011 in partnership with Vox Media, and covers the intersection of technology, science, art, and culture. Its mission is to offer in-depth reporting and long-form feature stories, breaking news coverage, product information, and community content in a unified and cohesive manner. The site is powered by Vox Media's Chorus platform, a modern media stack built for web-native news in the 21st century.",The Verge,aman,"['verge', 'found', 'partnership', 'vox', 'medium', 'cover', 'intersection', 'technology', 'science', 'art', 'culture', 'mission', 'offer', 'depth', 'reporting', 'long', 'form', 'feature', 'story', 'break', 'news', 'coverage', 'product', 'information', 'community', 'content', 'unified', 'cohesive', 'manner', 'site', 'power', 'vox', 'medium', 'chorus', 'platform', 'modern', 'medium', 'stack', 'built', 'web', 'native', 'news', 'st', 'century']",['verge'],verge found partnership vox medium cover intersection technology science art culture mission offer depth reporting long form feature story break news coverage product information community content unified cohesive manner site power vox medium chorus platform modern medium stack built web native news st century,verge
34,https://sonymobile.com,"Temukan beragam produk berkualitas tinggi dari Sony dan teknologi yang mendukungnya, dapatkan akses instan ke toko dan Entertainment Network kami.",Sony Indonesia | Teknologi & Berita Terbaru | Elektronik | Hiburan | Sony ID,aman,"['temu', 'agam', 'produk', 'kualitas', 'sony', 'teknologi', 'dukung', 'ak', 'instan', 'toko', 'entertainment', 'network']","['sony', 'indonesia', 'teknologi', 'berita', 'elektronik', 'hibur', 'sony', 'id']",temu agam produk kualitas sony teknologi dukung ak instan toko entertainment network,sony indonesia teknologi berita elektronik hibur sony id
35,https://cars.com,"Shop new & used cars, research & compare models, find local dealers/sellers,calculate payments, value your car, sell/trade in your car & more at Cars.com.","New Cars, Used Cars, Car Dealers, Prices & Reviews | Cars.com",aman,"['shop', 'new', 'use', 'car', 'research', 'compare', 'model', 'find', 'local', 'dealers sellerscalculate', 'payment', 'value', 'car', 'sell trade', 'car', 'carscom']","['new', 'car', 'use', 'car', 'car', 'dealer', 'price', 'review', 'carscom']",shop new use car research compare model find local dealers sellerscalculate payment value car sell trade car carscom,new car use car car dealer price review carscom
36,https://carid.com,Car Accessories and replacement Auto Parts that define your vehicle's true identity. Check out our automotive aftermarket selection for the ride of your life!,"CARiD.com - Auto Parts & Accessories | Car, Truck, SUV, Jeep",aman,"['car', 'accessory', 'replacement', 'auto', 'part', 'define', 'vehicle', 'true', 'identity', 'check', 'automotive', 'aftermarket', 'selection', 'ride', 'life']","['caridcom', 'auto', 'part', 'accessory', 'car', 'truck', 'suv', 'jeep']",car accessory replacement auto part define vehicle true identity check automotive aftermarket selection ride life,caridcom auto part accessory car truck suv jeep
